Class,jena-2.10.0,jena-2.11.0,jena-2.12.0,jena-2.13.0,jena-3.0.0,jena-3.1.0,jena-3.2.0,jena-3.3.0,jena-3.4.0,jena-3.5.0,jena-3.6.0,jena-3.7.0,jena-3.8.0,jena-3.9.0,jena-3.10.0,jena-3.11.0,jena-3.12.0,jena-3.13.0,jena-3.14.0,jena-3.15.0,jena-3.16.0,jena-3.17.0,jena-4.0.0,jena-4.1.0,jena-4.2.0,jena-4.3.0,jena-4.4.0,jena-4.5.0,average
jena-arq/src/main/java/org/apache/jena/riot/rowset/RowSetReaderRegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,2.607142857
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/index/StoreTriplesNodesIndexDB2.java,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928571429
jena-security/src/test/java/org/apache/jena/security/ModelBasedSecurityEvaluator.java,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.428571429
jena-tdb/src/test/java/org/apache/jena/tdb/TS_TDB1Factory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1.107142857
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/server/OperationName.java,0,0,0,37,0,6,0,0,0,65,31,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
jena-permissions/src/test/java/org/apache/jena/permissions/contract/graph/SecuredTDBGraphContractTests.java,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3.285714286
jena-tdb/src/test/java/org/apache/jena/tdb/graph/TestPrefixMappingTDB.java,0,0,0,0,148,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,4,0,42,0,0,0,162,0,13.21428571
jena-shex/src/main/java/org/apache/jena/shex/parser/javacc/ShExJavaccTokenManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,0,0,2917,247.9285714
jena-arq/src/main/java/com/hp/hpl/jena/sparql/function/library/FN_SecondsFromDuration.java,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357142857
jena-core/src/test/java/com/hp/hpl/jena/graph/test/TestReificationWrapper.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678571429
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/solver/TS_SolverTDB.java,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143
jena-arq/src/test/java/org/openjena/riot/tokens/TestTokenForNode.java,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.892857143
jena-core/src-examples/jena/examples/rdf/Tutorial05.java,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
jena-sdb/src/main/java/org/apache/jena/sdb/core/sqlnode/GenerateSQL.java,0,0,0,0,75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,5.428571429
jena-sdb/src/com/hp/hpl/jena/sdb/script/CmdDescAssembler.java,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571428571
jena-core/src/main/java/com/hp/hpl/jena/graph/query/QueryHandler.java,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.035714286
jena-sdb/src/sdb/cmd/ModStore.java,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67857143
jena-arq/src/test/java/org/apache/jena/system/TestRDFStarTranslation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,14,0,10.53571429
jena-core/src/test/java/org/apache/jena/graph/compose/test/TestDyadic.java,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821428571
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/transaction/AbstractTestTransSeq.java,25,0,6,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92857143
jena-db/jena-tdb2/src/test/java/org/apache/jena/tdb2/junit/RunnerSPARQL_TDB2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1.571428571
jena-db/jena-dboe-transaction/src/main/java/org/apache/jena/dboe/transaction/TransactionalWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,2.785714286
jena-arq/src/main/java/org/apache/jena/riot/system/MapWithScope.java,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.928571429
jena-arq/src/main/java/com/hp/hpl/jena/sparql/function/StandardFunctions.java,80,0,3,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035714286
jena-tdb/src/test/java/org/apache/jena/tdb/store/TestStoreConnectionsMapped.java,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.642857143
jena-arq/src/test/java/org/openjena/riot/out/TestNodeFmtLib.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714285714
jena-tdb/src/main/java/org/apache/jena/tdb/setup/BuilderStdDB.java,0,0,0,0,99,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75
jena-core/src/test/java/com/hp/hpl/jena/reasoner/rulesys/test/TestOWLMisc.java,72,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.35714286
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/TableDescQuads.java,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jena-examples/src/main/java/rdfconnection/examples/RDFConnectionExample3.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.428571429
jena-iri/src/main/java/org/apache/jena/iri/IRIFactory.java,4,0,38,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178571429
jena-sdb/src/com/hp/hpl/jena/sdb/exprmatch/NoExprMatch.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jena-arq/src/main/java/org/apache/jena/atlas/web/auth/DelegatingAuthenticator.java,0,89,2,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571429
jena-base/src/main/java/org/apache/jena/atlas/lib/Closeable.java,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1.178571429
jena-text/src/main/java/org/apache/jena/query/text/assembler/TextIndexSolrAssembler.java,0,69,10,0,11,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642857143
jena-db/jena-dboe-index-test/src/main/java/org/apache/jena/dboe/index/test/IndexMaker.java,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.107142857
jena-tdb/src/test/java/org/apache/jena/tdb/transaction/TestObjectFileTransStorage.java,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2.464285714
jena-arq/src/main/java/org/openjena/atlas/io/BlockUTF8.java,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14285714
jena-sdb/src/com/hp/hpl/jena/sdb/layout2/hash/StoreTriplesNodesHashSQLServer.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464285714
jena-elephas/jena-elephas-io/src/test/java/org/apache/jena/hadoop/rdf/io/input/compressed/rdfjson/BZippedRdfJsonInputTest.java,0,0,0,37,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3.928571429
jena-arq/src/main/java/org/apache/jena/web/AuthSetup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,13,22,0,3.035714286
jena-core/src/test/java/org/apache/jena/util/TestIteratorCollection.java,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.928571429
jena-arq/src/main/java/org/apache/jena/sparql/path/P_Multi.java,0,0,0,0,51,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
jena-tdb/src/main/java/org/apache/jena/tdb/base/buffer/RecordBufferIterator.java,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4.142857143
jena-elephas/jena-elephas-io/src/main/java/org/apache/jena/hadoop/rdf/io/input/readers/TriplesReader.java,0,0,0,49,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,7
jena-tdb/src/test/java/org/apache/jena/tdb/transaction/TestTransIsolation.java,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143
jena-core/src/main/java/com/hp/hpl/jena/rdf/model/RDFVisitor.java,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
jena-tdb/src/main/java/org/apache/jena/tdb/TDB.java,0,0,0,0,282,109,0,4,0,2,8,3,2,0,2,0,0,6,0,3,2,0,0,0,0,0,0,32,16.25
jena-arq/src/main/java/arq/utf8.java,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035714286
jena-sdb/src/com/hp/hpl/jena/sdb/store/SQLBridgeBase.java,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.464285714
jena-core/src/main/java/org/apache/jena/rdf/model/impl/RSIteratorImpl.java,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214285714
jena-shacl/src/main/java/org/apache/jena/shacl/parser/Constraints.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,10,91,44,0,0,0,0,0,16,16
jena-core/src/test/java/org/apache/jena/test/RDFSJenaInitTestApp.java,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jena-arq/src/main/java/org/apache/jena/riot/rowset/RowSetReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2.5
jena-rdfconnection/src/main/java/org/apache/jena/rdfconnection/RDFConnectionLocal.java,0,0,0,0,0,0,312,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,67,9,0,15.39285714
jena-core/src/main/java/com/hp/hpl/jena/graph/query/InitialStage.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/index/StoreTriplesNodesIndexHSQL.java,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428571429
jena-arq/src/main/java/org/apache/jena/sparql/syntax/syntaxtransform/ElementTransformIdentity.java,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,3.071428571
jena-cmds/src/main/java/org/apache/jena/cmd/InitCmds.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1.321428571
jena-arq/src/test/java/org/apache/jena/atlas/lib/TestStrUtils.java,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.214285714
jena-tdb/src/test/java/com/hp/hpl/jena/tdb/store/TestStoreConnectionsMapped.java,0,16,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178571429
jena-fuseki2/jena-fuseki-webapp/src/test/java/org/apache/jena/fuseki/TestWebappServerReadOnly.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,4.821428571
jena-sdb/src/com/hp/hpl/jena/sdb/graph/EventManagerSDB.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571428571
jena-arq/src/main/java/org/apache/jena/riot/thrift/wire/RDF_VarTuple.java,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,21.35714286
jena-arq/src/main/java/org/apache/jena/sparql/expr/E_DateTimeDay.java,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357142857
jena-arq/src/main/java/com/hp/hpl/jena/sparql/core/DatasetGraphQuad.java,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428571429
jena-db/jena-tdb2/src/test/java/org/apache/jena/tdb2/TestTDB2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,54,0,4,0,0,0,0,0,0,0,5.678571429
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/TupleLoaderBase.java,497,0,0,3,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64285714
jena-tdb/src/main/java/org/apache/jena/tdb/mgt/TDBSystemInfo.java,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
jena-arq/src/test/java/org/apache/jena/rdfs/TestStreamRDFS.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,4.285714286
jena-arq/src/main/java/org/apache/jena/sparql/modify/request/UpdateData.java,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
jena-arq/src/main/java/org/apache/jena/riot/writer/NTriplesWriter.java,0,112,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4.857142857
jena-arq/src/main/java/arq/cmdline/CmdLineTest.java,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392857143
jena-extras/jena-querybuilder/src/test/java/org/apache/jena/arq/querybuilder/WhereBuilderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.928571429
jena-core/src/test/java/org/apache/jena/testing_framework/manifest/ManifestSuite.java,0,0,0,0,143,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,143,0,0,0,0,0,0,0,10.35714286
jena-core/src/main/java/com/hp/hpl/jena/assembler/assemblers/MemoryModelAssembler.java,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821428571
jena-core/src/main/java/com/hp/hpl/jena/reasoner/rulesys/RuleReasoner.java,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571428571
jena-core/src/main/java/com/hp/hpl/jena/shared/BadURIException.java,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
jena-elephas/jena-elephas-mapreduce/src/main/java/org/apache/jena/hadoop/rdf/mapreduce/count/QuadNodeCountMapper.java,0,0,0,44,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,4.714285714
jena-tdb/src/test/java/org/apache/jena/tdb/base/file/TestBlockAccessMapped.java,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.821428571
jena-tdb/src/main/java/org/apache/jena/tdb/store/bulkloader/BulkLoader.java,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,36,0,0,308,0,0,26.5
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/core/Map2.java,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214285714
jena-sdb/src/test/java/org/apache/jena/sdb/test/update/TestStoreUpdateDerbyIndex.java,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2.571428571
jena-jdbc/jena-jdbc-driver-remote/src/test/java/org/apache/jena/jdbc/remote/statements/TestRemoteEndpointStatements.java,0,73,0,0,0,0,39,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,12,0,0,5
jena-fuseki2/jena-fuseki-core/src/main/java/org/apache/jena/fuseki/server/Validators.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,18,0,0,0,3.821428571
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/graph/EventManagerSDB.java,44,0,0,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jena-arq/src/main/java/org/apache/jena/sparql/engine/iterator/QueryIteratorBase.java,0,0,0,0,265,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9.857142857
jena-base/src/main/java/org/apache/jena/atlas/lib/Callback.java,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2.357142857
jena-core/src/main/java/org/apache/jena/rdf/model/impl/NsIteratorImpl.java,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321428571
jena-db/jena-dboe-base/src/test/java/org/apache/jena/dboe/base/block/TestBlockMgrDirect.java,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,2.75
jena-text/src/main/java/org/apache/jena/query/text/assembler/GenericFilterAssembler.java,0,0,0,0,0,0,0,0,0,0,0,199,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25
jena-arq/src/main/java/org/apache/jena/riot/lang/LangJSONLD10.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,10.10714286
jena-tdb/src/main/java/org/apache/jena/tdb/index/bplustree/BPlusTreeRewriter.java,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,17.82142857
jena-extras/jena-commonsrdf/src/main/java/org/apache/jena/commonsrdf/JenaRDF.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3.571428571
jena-arq/src/main/java/org/openjena/atlas/iterator/ActionCount.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107142857
jena-fuseki/src/main/java/org/apache/jena/fuseki/validation/QueryValidator.java,120,0,38,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/assembler/CommandAssemblerException.java,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214285714
jena-elephas/jena-elephas-io/src/main/java/org/apache/jena/hadoop/rdf/io/output/writers/ntriples/NTriplesNodeWriter.java,0,0,0,59,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,6
jena-db/jena-dboe-trans-data/src/main/java/org/apache/jena/dboe/trans/bplustree/BPTStateMgr.java,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4,5.785714286
jena-permissions/src/main/java/org/apache/jena/permissions/SecurityEvaluatorAssembler.java,0,0,0,0,183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,16.71428571
jena-core/src/test/java/org/apache/jena/rdf/model/test/TestGet.java,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.821428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/engine/main/QueryEngineMainQuad.java,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821428571
jena-core/src/main/java/org/apache/jena/reasoner/rulesys/builtins/Quotient.java,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.107142857
jena-sdb/src/main/java/org/apache/jena/sdb/layout2/index/TupleLoaderIndexMySQL.java,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,7.785714286
jena-arq/src/main/java/org/apache/jena/riot/system/StreamRDFWriterFactory.java,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.071428571
jena-arq/src/main/java/org/apache/jena/sparql/path/P_Path0.java,0,0,0,0,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678571429
jena-cmds/src/main/java/org/apache/jena/cmd/TerminationException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,2,1.428571429
jena-permissions/src/test/java/org/apache/jena/permissions/query/QueryEngineTest.java,0,0,0,0,240,9,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,332,0,0,0,0,21.57142857
jena-jdbc/jena-jdbc-driver-mem/src/test/java/org/apache/jena/jdbc/mem/connections/TestDatasetConnection.java,0,49,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.035714286
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_NotExists.java,0,3,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571428571
jena-arq/src/main/java/com/hp/hpl/jena/sparql/algebra/optimize/TransformPattern2Join.java,9,31,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678571429
jena-core/src/main/java/org/apache/jena/ontology/ProfileRegistry.java,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.035714286
jena-fuseki/src/main/java/org/apache/jena/fuseki/servlets/SPARQL_REST_RW.java,8,195,14,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82142857
jena-db/jena-dboe-storage/src/test/java/org/apache/jena/dboe/storage/prefixes/TestPrefixLib.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,3,0,0,22,0,0,0,0,0,4.285714286
jena-core/src/main/java/org/apache/jena/reasoner/rulesys/builtins/GreaterThan.java,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392857143
jena-arq/src/main/java/org/apache/jena/sparql/lang/SPARQLParserBase.java,0,0,0,0,320,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,116,0,0,153,0,0,22.42857143
jena-core/src/main/java/com/hp/hpl/jena/graph/query/regexptrees/Repeated.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
jena-core/src/test/java/com/hp/hpl/jena/mem/test/TestGraphMem.java,108,0,0,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.785714286
jena-arq/src/test/java/org/apache/jena/sparql/junit/TestItem.java,0,0,0,0,322,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,25.14285714
jena-sdb/src/main/java/com/hp/hpl/jena/sdb/layout2/hash/TupleLoaderHashSAP.java,0,54,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857
jena-examples/src/main/java/rdfconnection/examples/RDFConnectionExample6.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.5
jena-geosparql/src/main/java/org/apache/jena/geosparql/implementation/index/GeometryLiteralIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,12,6.214285714
jena-sdb/src/test/java/org/apache/jena/sdb/test/model/TestSAPModel.java,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,6.857142857
jena-elephas/jena-elephas-io/src/main/java/org/apache/jena/hadoop/rdf/io/input/readers/ntriples/BlockedNTriplesReader.java,0,0,0,45,0,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,4.642857143
jena-core/src/main/java/org/apache/jena/assembler/Assembler.java,0,0,0,0,108,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
jena-tdb/src/test/java/org/apache/jena/tdb/index/bplustree/CmdTestBPlusTreeRewriter.java,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4.892857143
jena-core/src/main/java/com/hp/hpl/jena/ontology/ConversionException.java,4,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678571429
jena-arq/src/main/java/com/hp/hpl/jena/sparql/expr/E_Str.java,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464285714
jena-tdb/src/main/java/com/hp/hpl/jena/tdb/base/file/BufferChannel.java,4,0,0,24,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286
jena-cmds/src/main/java/arq/cmdline/ModAlgebra.java,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,8,0,0,0,0,0,4.25
jena-core/src/main/java/com/hp/hpl/jena/graph/query/ExpressionFunctionURIs.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392857143
jena-core/src/main/java/org/apache/jena/ttl/JenaURIException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1
jena-arq/src/main/java/com/hp/hpl/jena/sparql/graph/GraphReadOnly.java,65,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857143
